admin2Name_pt,admin2Pcode,admin2RefName,admin2AltName1_pt,admin2AltName2_pt,admin1Name_pt,admin1Pcode,admin0Name_pt,admin0Pcode,date,validOn,validTo
Coronel Bicaco,BR4305900,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Coronel Pilar,BR4305934,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cotiporã,BR4305959,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Coxilha,BR4305975,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Crissiumal,BR4306007,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cristal,BR4306056,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cristal do Sul,BR4306072,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cruz Alta,BR4306106,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cruzaltense,BR4306130,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Cruzeiro do Sul,BR4306205,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
David Canabarro,BR4306304,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Derrubadas,BR4306320,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dezesseis de Novembro,BR4306353,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dilermando de Aguiar,BR4306379,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dois Irmãos,BR4306403,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dois Irmãos das Missões,BR4306429,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dois Lajeados,BR4306452,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dom Feliciano,BR4306502,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dom Pedro de Alcântara,BR4306551,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dom Pedrito,BR4306601,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Dona Francisca,BR4306700,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Doutor Maurício Cardoso,BR4306734,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Doutor Ricardo,BR4306759,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Eldorado do Sul,BR4306767,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Encantado,BR4306809,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Encruzilhada do Sul,BR4306908,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Engenho Velho,BR4306924,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Entre-Ijuís,BR4306932,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Entre Rios do Sul,BR4306957,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Erebango,BR4306973,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Erechim,BR4307005,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ernestina,BR4307054,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Herval,BR4307104,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Erval Grande,BR4307203,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Erval Seco,BR4307302,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Esmeralda,BR4307401,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Esperança do Sul,BR4307450,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Espumoso,BR4307500,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Estação,BR4307559,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Estância Velha,BR4307609,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Esteio,BR4307708,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Estrela,BR4307807,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Estrela Velha,BR4307815,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Eugênio de Castro,BR4307831,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Fagundes Varela,BR4307864,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Farroupilha,BR4307906,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Faxinal do Soturno,BR4308003,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Faxinalzinho,BR4308052,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Fazenda Vilanova,BR4308078,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Feliz,BR4308102,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Flores da Cunha,BR4308201,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Floriano Peixoto,BR4308250,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Fontoura Xavier,BR4308300,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Formigueiro,BR4308409,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Forquetinha,BR4308433,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Fortaleza dos Valos,BR4308458,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Frederico Westphalen,BR4308508,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Garibaldi,BR4308607,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Garruchos,BR4308656,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gaurama,BR4308706,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
General Câmara,BR4308805,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gentil,BR4308854,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Getúlio Vargas,BR4308904,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Giruá,BR4309001,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Glorinha,BR4309050,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gramado,BR4309100,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gramado dos Loureiros,BR4309126,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gramado Xavier,BR4309159,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Gravataí,BR4309209,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Guabiju,BR4309258,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Guaíba,BR4309308,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Guaporé,BR4309407,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Guarani das Missões,BR4309506,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Harmonia,BR4309555,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Herveiras,BR4309571,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Horizontina,BR4309605,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Hulha Negra,BR4309654,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Humaitá,BR4309704,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ibarama,BR4309753,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ibiaçá,BR4309803,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ibiraiaras,BR4309902,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ibirapuitã,BR4309951,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ibirubá,BR4310009,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Igrejinha,BR4310108,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ijuí,BR4310207,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ilópolis,BR4310306,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Imbé,BR4310330,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Imigrante,BR4310363,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Independência,BR4310405,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Inhacorá,BR4310413,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ipê,BR4310439,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ipiranga do Sul,BR4310462,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Iraí,BR4310504,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itaara,BR4310538,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itacurubi,BR4310553,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itapuca,BR4310579,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itaqui,BR4310603,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itati,BR4310652,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Itatiba do Sul,BR4310702,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ivorá,BR4310751,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ivoti,BR4310801,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jaboticaba,BR4310850,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jacuizinho,BR4310876,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jacutinga,BR4310900,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jaguarão,BR4311007,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jaguari,BR4311106,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jaquirana,BR4311122,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jari,BR4311130,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Jóia,BR4311155,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Júlio de Castilhos,BR4311205,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Bonita do Sul,BR4311239,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lagoão,BR4311254,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lagoa dos Três Cantos,BR4311270,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Vermelha,BR4311304,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lajeado,BR4311403,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lajeado do Bugre,BR4311429,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lavras do Sul,BR4311502,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Liberato Salzano,BR4311601,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Lindolfo Collor,BR4311627,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Linha Nova,BR4311643,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Machadinho,BR4311700,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Maçambará,BR4311718,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mampituba,BR4311734,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Manoel Viana,BR4311759,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Maquiné,BR4311775,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Maratá,BR4311791,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Marau,BR4311809,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Marcelino Ramos,BR4311908,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mariana Pimentel,BR4311981,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mariano Moro,BR4312005,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Marques de Souza,BR4312054,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mata,BR4312104,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mato Castelhano,BR4312138,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mato Leitão,BR4312153,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mato Queimado,BR4312179,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Maximiliano de Almeida,BR4312203,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Minas do Leão,BR4312252,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Miraguaí,BR4312302,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Montauri,BR4312351,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Monte Alegre dos Campos,BR4312377,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Monte Belo do Sul,BR4312385,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Montenegro,BR4312401,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mormaço,BR4312427,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Morrinhos do Sul,BR4312443,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Morro Redondo,BR4312450,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Morro Reuter,BR4312476,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Mostardas,BR4312500,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Muçum,BR4312609,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Muitos Capões,BR4312617,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Muliterno,BR4312625,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Não-Me-Toque,BR4312658,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nicolau Vergueiro,BR4312674,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nonoai,BR4312708,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Alvorada,BR4312757,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Araçá,BR4312807,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Bassano,BR4312906,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Boa Vista,BR4312955,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Bréscia,BR4313003,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Candelária,BR4313011,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Esperança do Sul,BR4313037,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Hartz,BR4313060,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Pádua,BR4313086,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Palma,BR4313102,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Petrópolis,BR4313201,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Prata,BR4313300,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Ramada,BR4313334,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Roma do Sul,BR4313359,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Nova Santa Rita,BR4313375,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Cabrais,BR4313391,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Hamburgo,BR4313409,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Machado,BR4313425,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Tiradentes,BR4313441,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Xingu,BR4313466,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Novo Barreiro,BR4313490,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Osório,BR4313508,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Paim Filho,BR4313607,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Palmares do Sul,BR4313656,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Palmeira das Missões,BR4313706,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Palmitinho,BR4313805,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Panambi,BR4313904,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pantano Grande,BR4313953,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Paraí,BR4314001,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Paraíso do Sul,BR4314027,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pareci Novo,BR4314035,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Parobé,BR4314050,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Passa Sete,BR4314068,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Passo do Sobrado,BR4314076,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Passo Fundo,BR4314100,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Paulo Bento,BR4314134,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Paverama,BR4314159,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pedras Altas,BR4314175,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pedro Osório,BR4314209,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pejuçara,BR4314308,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pelotas,BR4314407,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Picada Café,BR4314423,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinhal,BR4314456,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinhal da Serra,BR4314464,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinhal Grande,BR4314472,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinheirinho do Vale,BR4314498,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinheiro Machado,BR4314506,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pinto Bandeira,BR4314548,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pirapó,BR4314555,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Piratini,BR4314605,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Planalto,BR4314704,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Poço das Antas,BR4314753,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pontão,BR4314779,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ponte Preta,BR4314787,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Portão,BR4314803,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Porto Alegre,BR4314902,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Porto Lucena,BR4315008,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Porto Mauá,BR4315057,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Porto Vera Cruz,BR4315073,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Porto Xavier,BR4315107,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Pouso Novo,BR4315131,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Presidente Lucena,BR4315149,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Progresso,BR4315156,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Protásio Alves,BR4315172,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Putinga,BR4315206,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Quaraí,BR4315305,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Quatro Irmãos,BR4315313,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Quevedos,BR4315321,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Quinze de Novembro,BR4315354,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Redentora,BR4315404,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Relvado,BR4315453,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Restinga Sêca,BR4315503,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rio dos Índios,BR4315552,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rio Grande,BR4315602,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rio Pardo,BR4315701,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Riozinho,BR4315750,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Roca Sales,BR4315800,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rodeio Bonito,BR4315909,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rolador,BR4315958,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rolante,BR4316006,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Ronda Alta,BR4316105,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rondinha,BR4316204,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Roque Gonzales,BR4316303,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Rosário do Sul,BR4316402,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Sagrada Família,BR4316428,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Saldanha Marinho,BR4316436,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Salto do Jacuí,BR4316451,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Salvador das Missões,BR4316477,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Salvador do Sul,BR4316501,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Sananduva,BR4316600,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Bárbara do Sul,BR4316709,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Cecília do Sul,BR4316733,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Clara do Sul,BR4316758,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Cruz do Sul,BR4316808,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria,BR4316907,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria do Herval,BR4316956,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Margarida do Sul,BR4316972,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santana da Boa Vista,BR4317004,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Sant'Ana do Livramento,BR4317103,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
Santa Rosa,BR4317202,,,,Rio Grande do Sul,BR43,Brasil,BR,2020-09-30,2020-09-30,
