admin4Name_en,admin4Name_fr,admin4Name_rw,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin4AltName1_fr,admin4AltName2_fr,admin4AltName1_rw,admin4AltName2_rw,admin3Name_en,admin3Name_fr,admin3Name_rw,admin3Pcode,admin2Name_en,admin2Name_fr,admin2Name_rw,admin2Pcode,admin1Name_en,admin1Name_fr,admin1Name_rw,admin1Pcode,admin0Name_en,admin0Name_fr,admin0Name_rw,admin0Pcode,date,validOn,validTo
Gasagara,,,RW271001,,,,,,,,Rongi,,,RW2710,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasharu,,,RW271002,,,,,,,,Rongi,,,RW2710,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Karambo,,,RW271003,,,,,,,,Rongi,,,RW2710,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirambo,,,RW271004,,,,,,,,Rongi,,,RW2710,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruhango,,,RW271005,,,,,,,,Rongi,,,RW2710,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasave,,,RW271101,,,,,,,,Rugendabari,,,RW2711,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kanyana,,,RW271102,,,,,,,,Rugendabari,,,RW2711,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibaga,,,RW271103,,,,,,,,Rugendabari,,,RW2711,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mpinga,,,RW271104,,,,,,,,Rugendabari,,,RW2711,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nsanga,,,RW271105,,,,,,,,Rugendabari,,,RW2711,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kinini,,,RW271201,,,,,,,,Shyogwe,,,RW2712,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbare,,,RW271202,,,,,,,,Shyogwe,,,RW2712,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mubuga,,,RW271203,,,,,,,,Shyogwe,,,RW2712,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruli,,,RW271204,,,,,,,,Shyogwe,,,RW2712,Muhanga,,,RW27,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gihinga,,,RW280101,,,,,,,,Gacurabwenge,,,RW2801,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gihira,,,RW280102,,,,,,,,Gacurabwenge,,,RW2801,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigembe,,,RW280103,,,,,,,,Gacurabwenge,,,RW2801,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkingo,,,RW280104,,,,,,,,Gacurabwenge,,,RW2801,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bitare,,,RW280201,,,,,,,,Karama,,,RW2802,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bunyonga,,,RW280202,,,,,,,,Karama,,,RW2802,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muganza,,,RW280203,,,,,,,,Karama,,,RW2802,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirembe,,,RW280204,,,,,,,,Karama,,,RW2802,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bugarama,,,RW280301,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cubi,,,RW280302,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kayonza,,,RW280303,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kirwa,,,RW280304,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mataba,,,RW280305,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirama,,,RW280306,,,,,,,,Kayenzi,,,RW2803,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Busoro,,,RW280401,,,,,,,,Kayumbu,,,RW2804,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gaseke,,,RW280402,,,,,,,,Kayumbu,,,RW2804,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Giko,,,RW280403,,,,,,,,Kayumbu,,,RW2804,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muyange,,,RW280404,,,,,,,,Kayumbu,,,RW2804,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Jenda,,,RW280501,,,,,,,,Mugina,,,RW2805,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabugondo,,,RW280502,,,,,,,,Mugina,,,RW2805,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbati,,,RW280503,,,,,,,,Mugina,,,RW2805,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mugina,,,RW280504,,,,,,,,Mugina,,,RW2805,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nteko,,,RW280505,,,,,,,,Mugina,,,RW2805,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhoro,,,RW280601,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyambwe,,,RW280602,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Karengera,,,RW280603,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kivumu,,,RW280604,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mpushi,,,RW280605,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukambura,,,RW280606,,,,,,,,Musambira,,,RW2806,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabuga,,,RW280701,,,,,,,,Ngamba,,,RW2807,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Marembo,,,RW280703,,,,,,,,Ngamba,,,RW2807,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bibungo,,,RW280801,,,,,,,,Nyamiyaga,,,RW2808,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabashumba,,,RW280802,,,,,,,,Nyamiyaga,,,RW2808,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kidahwe,,,RW280803,,,,,,,,Nyamiyaga,,,RW2808,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mukinga,,,RW280804,,,,,,,,Nyamiyaga,,,RW2808,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngoma,,,RW280805,,,,,,,,Nyamiyaga,,,RW2808,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitare,,,RW280901,,,,,,,,Nyarubaka,,,RW2809,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kambyeyi,,,RW280902,,,,,,,,Nyarubaka,,,RW2809,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigusa,,,RW280903,,,,,,,,Nyarubaka,,,RW2809,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyagishubi,,,RW280904,,,,,,,,Nyarubaka,,,RW2809,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruyanza,,,RW280905,,,,,,,,Nyarubaka,,,RW2809,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bihembe,,,RW281001,,,,,,,,Rugarika,,,RW2810,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigese,,,RW281002,,,,,,,,Rugarika,,,RW2810,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Masaka,,,RW281003,,,,,,,,Rugarika,,,RW2810,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarubuye,,,RW281004,,,,,,,,Rugarika,,,RW2810,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Sheli,,,RW281005,,,,,,,,Rugarika,,,RW2810,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bugoba,,,RW281101,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buguri,,,RW281102,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gishyeshye,,,RW281103,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murehe,,,RW281104,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mwirute,,,RW281105,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Taba,,,RW281107,,,,,,,,Rukoma,,,RW2811,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gihara,,,RW281201,,,,,,,,Runda,,,RW2812,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabagesera,,,RW281202,,,,,,,,Runda,,,RW2812,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kagina,,,RW281203,,,,,,,,Runda,,,RW2812,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muganza,,,RW281204,,,,,,,,Runda,,,RW2812,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruyenzi,,,RW281205,,,,,,,,Runda,,,RW2812,Kamonyi,,,RW28,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Burunga,,,RW310101,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasura,,,RW310102,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitarama,,,RW310103,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kayenzi,,,RW310104,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibuye,,,RW310105,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kiniha,,,RW310106,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarusazi,,,RW310107,,,,,,,,Bwishyura,,,RW3101,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Birambo,,,RW310201,,,,,,,,Gashari,,,RW3102,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Musasa,,,RW310202,,,,,,,,Gashari,,,RW3102,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mwendo,,,RW310203,,,,,,,,Gashari,,,RW3102,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rugobagoba,,,RW310204,,,,,,,,Gashari,,,RW3102,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Tongati,,,RW310205,,,,,,,,Gashari,,,RW3102,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhoro,,,RW310301,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyanya,,,RW310302,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigarama,,,RW310303,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munanira,,,RW310304,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Musasa,,,RW310305,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngoma,,,RW310306,,,,,,,,Gishyita,,,RW3103,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasharu,,,RW310401,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitega,,,RW310402,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kanunga,,,RW310403,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kirambo,,,RW310404,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munanira,,,RW310405,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamiringa,,,RW310406,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruhinga,,,RW310407,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwariro,,,RW310408,,,,,,,,Gitesi,,,RW3104,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kagabiro,,,RW310501,,,,,,,,Mubuga,,,RW3105,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murangara,,,RW310502,,,,,,,,Mubuga,,,RW3105,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyagatovu,,,RW310503,,,,,,,,Mubuga,,,RW3105,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ryaruhanga,,,RW310504,,,,,,,,Mubuga,,,RW3105,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mubuga,,,RW310601,,,,,,,,Murambi,,,RW3106,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muhororo,,,RW310602,,,,,,,,Murambi,,,RW3106,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkoto,,,RW310603,,,,,,,,Murambi,,,RW3106,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarunyinya,,,RW310604,,,,,,,,Murambi,,,RW3106,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shyembe,,,RW310605,,,,,,,,Murambi,,,RW3106,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bukiro,,,RW310701,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabaya,,,RW310702,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kamina,,,RW310703,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kareba,,,RW310704,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamushishi,,,RW310705,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nzaratsi,,,RW310706,,,,,,,,Murundi,,,RW3107,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Byogo,,,RW310801,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasharu,,,RW310802,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisayura,,,RW310803,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kanyege,,,RW310804,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kinyonzwe,,,RW310805,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murengezo,,,RW310806,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwufi,,,RW310807,,,,,,,,Mutuntu,,,RW3108,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bubazi,,,RW310901,,,,,,,,Rubengera,,,RW3109,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gacaca,,,RW310902,,,,,,,,Rubengera,,,RW3109,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisanze,,,RW310903,,,,,,,,Rubengera,,,RW3109,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitwa,,,RW310904,,,,,,,,Rubengera,,,RW3109,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibirizi,,,RW310905,,,,,,,,Rubengera,,,RW3109,Karongi,,,RW31,Western Province,Province de l'Ouest,Iburengerazuba,RW3,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
