#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:800:4:30720203,30720203,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307202,1603:45:16:800:4:30720203,Ayivuni,UG30720203,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720204,30720204,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307202,1603:45:16:800:4:30720204,Dadamu,UG30720204,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720205,30720205,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307202,1603:45:16:800:4:30720205,Oluko,UG30720205,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720206,30720206,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307202,1603:45:16:800:4:30720206,Pajulu,UG30720206,,,,Ayivu,UG307202,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720301,30720301,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720301,Aii-Vu,UG30720301,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720302,30720302,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720302,Bileafe,UG30720302,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720303,30720303,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720303,Katrini,UG30720303,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720304,30720304,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720304,Manibe,UG30720304,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720305,30720305,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720305,Odupi,UG30720305,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720306,30720306,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720306,Omugo,UG30720306,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720307,30720307,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307203,1603:45:16:800:4:30720307,Uriama,UG30720307,,,,Terego,UG307203,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720401,30720401,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307204,1603:45:16:800:4:30720401,Ajia,UG30720401,,,,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720402,30720402,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307204,1603:45:16:800:4:30720402,Arivu,UG30720402,,,,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720403,30720403,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307204,1603:45:16:800:4:30720403,Logiri,UG30720403,,,,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30720404,30720404,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3072,1603:45:16:800:3:307204,1603:45:16:800:4:30720404,Vurra,UG30720404,,,,Vurra,UG307204,Arua,UG3072,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730101,30730101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730101,Adeknino,UG30730101,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730102,30730102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730102,Adok,UG30730102,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730103,30730103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730103,Agwata,UG30730103,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730104,30730104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730104,Amwoma,UG30730104,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730105,30730105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730105,Batta,UG30730105,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730106,30730106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730106,Dokolo,UG30730106,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730107,30730107,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730107,Dokolo Tc,UG30730107,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730108,30730108,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730108,Kangai,UG30730108,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730109,30730109,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730109,Kwera,UG30730109,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730110,30730110,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730110,Okwalongwen,UG30730110,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30730111,30730111,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3073,1603:45:16:800:3:307301,1603:45:16:800:4:30730111,Okwongodul,UG30730111,,,,Dokolo,UG307301,Dokolo,UG3073,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740101,30740101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740101,Awach,UG30740101,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740102,30740102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740102,Bungatira,UG30740102,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740103,30740103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740103,Paicho,UG30740103,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740104,30740104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740104,Palaro,UG30740104,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740105,30740105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740105,Patiko,UG30740105,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740106,30740106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307401,1603:45:16:800:4:30740106,Unyama,UG30740106,,,,Aswa,UG307401,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740201,30740201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307402,1603:45:16:800:4:30740201,Bar Dege Division,UG30740201,,,,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740202,30740202,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307402,1603:45:16:800:4:30740202,Laroo Division,UG30740202,,,,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740203,30740203,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307402,1603:45:16:800:4:30740203,Layibi Division,UG30740203,,,,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30740204,30740204,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3074,1603:45:16:800:3:307402,1603:45:16:800:4:30740204,Pece Division,UG30740204,,,,Gulu Municipality,UG307402,Gulu,UG3074,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750101,30750101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750101,Kaabong East,UG30750101,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750102,30750102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750102,Kaabong Town Council,UG30750102,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750103,30750103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750103,Kaabong West,UG30750103,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750104,30750104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750104,Kakamar,UG30750104,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750105,30750105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750105,Kalapata,UG30750105,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750106,30750106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750106,Kamion,UG30750106,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750107,30750107,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750107,Kathile,UG30750107,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750108,30750108,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750108,Kathile South,UG30750108,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750109,30750109,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750109,Lodiko,UG30750109,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750110,30750110,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750110,Lolelia,UG30750110,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750111,30750111,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750111,Lotim,UG30750111,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750112,30750112,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750112,Loyoro,UG30750112,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30750113,30750113,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3075,1603:45:16:800:3:307501,1603:45:16:800:4:30750113,Sidok,UG30750113,,,,Dodoth,UG307501,Kaabong,UG3075,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760114,30760114,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760114,Kapedo,UG30760114,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760115,30760115,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760115,Karenga Town Council,UG30760115,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760116,30760116,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760116,Kawalakol,UG30760116,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760117,30760117,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760117,Lobalangit,UG30760117,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760118,30760118,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760118,Lokori,UG30760118,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760119,30760119,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760119,Napore Karenga,UG30760119,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30760120,30760120,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3076,1603:45:16:800:3:307601,1603:45:16:800:4:30760120,Sangar,UG30760120,,,,Dodoth,UG307601,Karenga,UG3076,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770101,30770101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770101,Kitgum Matidi,UG30770101,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770102,30770102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770102,Labongo Akwang,UG30770102,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770103,30770103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770103,Labongo Amida,UG30770103,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770104,30770104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770104,Labongo Layamo,UG30770104,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770105,30770105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770105,Lagoro,UG30770105,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770106,30770106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770106,Mucwini,UG30770106,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770107,30770107,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770107,Namokora,UG30770107,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770108,30770108,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770108,Omiya Anyima,UG30770108,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770109,30770109,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307701,1603:45:16:800:4:30770109,Orom,UG30770109,,,,Chua,UG307701,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770201,30770201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307702,1603:45:16:800:4:30770201,Central Division,UG30770201,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770202,30770202,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307702,1603:45:16:800:4:30770202,Pager Division,UG30770202,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30770203,30770203,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3077,1603:45:16:800:3:307702,1603:45:16:800:4:30770203,Pandwong Division,UG30770203,,,,Kitgum Municipality,UG307702,Kitgum,UG3077,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780101,30780101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780101,Abuku,UG30780101,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780102,30780102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780102,Dranya,UG30780102,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780103,30780103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780103,Kuluba,UG30780103,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780104,30780104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780104,Lobule,UG30780104,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780105,30780105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780105,Ludara,UG30780105,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780106,30780106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307801,1603:45:16:800:4:30780106,Midia,UG30780106,,,,Koboko,UG307801,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780201,30780201,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307802,1603:45:16:800:4:30780201,Northern Divison,UG30780201,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780202,30780202,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307802,1603:45:16:800:4:30780202,Southern Division,UG30780202,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30780203,30780203,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3078,1603:45:16:800:3:307802,1603:45:16:800:4:30780203,Western Division,UG30780203,,,,Koboko Municipality,UG307802,Koboko,UG3078,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790101,30790101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790101,Aboke,UG30790101,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790102,30790102,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790102,Akalo,UG30790102,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790103,30790103,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790103,Alito,UG30790103,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790104,30790104,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790104,Ayer,UG30790104,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790105,30790105,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790105,Bala,UG30790105,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790106,30790106,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790106,Kole Town Council,UG30790106,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30790107,30790107,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3079,1603:45:16:800:3:307901,1603:45:16:800:4:30790107,Okwerodot,UG30790107,,,,Kole,UG307901,Kole,UG3079,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:30800101,30800101,1603:45:16:800:0,1603:45:16:800:1:3,1603:45:16:800:2:3080,1603:45:16:800:3:308001,1603:45:16:800:4:30800101,Kacheri,UG30800101,,,,Jie,UG308001,Kotido,UG3080,Northern,UG3,Uganda,UG,2020-06-11,2020-08-28,
