qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:116:3:20501,20501,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20501,Preaek Norint,KH020501,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20502,20502,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20502,Samraong Knong,KH020502,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20503,20503,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20503,Preaek Khpob,KH020503,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20504,20504,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20504,Preaek Luong,KH020504,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20505,20505,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20505,Peam Aek,KH020505,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20506,20506,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20506,Prey Chas,KH020506,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20507,20507,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:205,1603:45:16:116:3:20507,Kaoh Chiveang,KH020507,Aek Phnum,KH0205,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20601,20601,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20601,Moung,KH020601,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20602,20602,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20602,Kear,KH020602,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20603,20603,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20603,Prey Svay,KH020603,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20604,20604,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20604,Ruessei Krang,KH020604,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20605,20605,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20605,Chrey,KH020605,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20606,20606,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20606,Ta Loas,KH020606,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20607,20607,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20607,Kakaoh,KH020607,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20608,20608,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20608,Prey Touch,KH020608,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20609,20609,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:206,1603:45:16:116:3:20609,Robas Mongkol,KH020609,Moung Ruessei,KH0206,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20701,20701,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:207,1603:45:16:116:3:20701,Sdau,KH020701,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20702,20702,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:207,1603:45:16:116:3:20702,Andaeuk Haeb,KH020702,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20703,20703,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:207,1603:45:16:116:3:20703,Phlov Meas,KH020703,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20704,20704,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:207,1603:45:16:116:3:20704,Traeng,KH020704,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20705,20705,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:207,1603:45:16:116:3:20705,Reaksmei Songha,KH020705,Rotonak Mondol,KH0207,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20801,20801,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20801,Anlong Vil,KH020801,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20802,20802,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20802,Norea,KH020802,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20803,20803,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20803,Ta Pon,KH020803,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20804,20804,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20804,Roka,KH020804,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20805,20805,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20805,Kampong Preah,KH020805,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20806,20806,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20806,Kampong Prieng,KH020806,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20807,20807,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20807,Reang Kesei,KH020807,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20808,20808,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20808,Ou Dambang Muoy,KH020808,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20809,20809,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20809,Ou Dambang Pir,KH020809,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20810,20810,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:208,1603:45:16:116:3:20810,Vaot Ta Muem,KH020810,Sangkae,KH0208,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20901,20901,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20901,Ta Taok,KH020901,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20902,20902,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20902,Kampong Lpov,KH020902,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20903,20903,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20903,Ou Samril,KH020903,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20904,20904,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20904,Sung,KH020904,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20905,20905,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20905,Samlout,KH020905,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20906,20906,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20906,Mean Chey,KH020906,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:20907,20907,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:209,1603:45:16:116:3:20907,Ta Sanh,KH020907,Samlout,KH0209,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21001,21001,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21001,Sampov Lun,KH021001,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21002,21002,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21002,Angkor Ban,KH021002,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21003,21003,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21003,Ta Sda,KH021003,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21004,21004,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21004,Santepheap,KH021004,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21005,21005,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21005,Serei Mean Chey,KH021005,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21006,21006,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:210,1603:45:16:116:3:21006,Chrey Seima,KH021006,Sampov Lun,KH0210,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21101,21101,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:211,1603:45:16:116:3:21101,Phnum Proek,KH021101,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21102,21102,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:211,1603:45:16:116:3:21102,Pech Chenda,KH021102,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21103,21103,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:211,1603:45:16:116:3:21103,Bour,KH021103,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21104,21104,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:211,1603:45:16:116:3:21104,Barang Thleak,KH021104,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21105,21105,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:211,1603:45:16:116:3:21105,Ou Rumduol,KH021105,Phnum Proek,KH0211,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21201,21201,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21201,Kamrieng,KH021201,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21202,21202,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21202,Boeng Reang,KH021202,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21203,21203,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21203,Ou Da,KH021203,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21204,21204,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21204,Trang,KH021204,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21205,21205,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21205,Ta Saen,KH021205,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21206,21206,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:212,1603:45:16:116:3:21206,Ta Krei,KH021206,Kamrieng,KH0212,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21301,21301,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21301,Thipakdei,KH021301,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21302,21302,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21302,Kaos Krala,KH021302,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21303,21303,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21303,Hab,KH021303,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21304,21304,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21304,Preah Phos,KH021304,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21305,21305,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21305,Doun Ba,KH021305,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21306,21306,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:213,1603:45:16:116:3:21306,Chhnal Moan,KH021306,Koas Krala,KH0213,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21401,21401,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:214,1603:45:16:116:3:21401,Preaek Chik,KH021401,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21402,21402,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:214,1603:45:16:116:3:21402,Prey Tralach,KH021402,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21403,21403,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:214,1603:45:16:116:3:21403,Mukh Reah,KH021403,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21404,21404,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:214,1603:45:16:116:3:21404,Sdok Pravoek,KH021404,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:21405,21405,1603:45:16:116:0,1603:45:16:116:1:2,1603:45:16:116:2:214,1603:45:16:116:3:21405,Basak,KH021405,Rukh Kiri,KH0214,Battambang,KH02,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30101,30101,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30101,Batheay,KH030101,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30102,30102,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30102,Chbar Ampov,KH030102,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30103,30103,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30103,Chealea,KH030103,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30104,30104,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30104,Cheung Prey,KH030104,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30105,30105,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30105,Me Pring,KH030105,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30106,30106,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30106,Ph'av,KH030106,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30107,30107,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30107,Sambour,KH030107,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30108,30108,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30108,Sandaek,KH030108,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30109,30109,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30109,Tang Krang,KH030109,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30110,30110,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30110,Tang Krasang,KH030110,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30111,30111,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30111,Trab,KH030111,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30112,30112,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:301,1603:45:16:116:3:30112,Tumnob,KH030112,Batheay,KH0301,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30201,30201,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30201,Bos Khnor,KH030201,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30202,30202,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30202,Chamkar Andoung,KH030202,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30203,30203,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30203,Cheyyou,KH030203,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30204,30204,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30204,Lvea Leu,KH030204,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30205,30205,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30205,Spueu,KH030205,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30206,30206,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30206,Svay Teab,KH030206,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30207,30207,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30207,Ta Ong,KH030207,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30208,30208,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:302,1603:45:16:116:3:30208,Ta Prok,KH030208,Chamkar Leu,KH0302,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30301,30301,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30301,Khnor Dambang,KH030301,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30302,30302,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30302,Kouk Rovieng,KH030302,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30303,30303,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30303,Pdau Chum,KH030303,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30304,30304,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30304,Prey Char,KH030304,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30305,30305,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30305,Pring Chrum,KH030305,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30306,30306,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30306,Sampong Chey,KH030306,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30307,30307,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30307,Sdaeung Chey,KH030307,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30308,30308,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30308,Soutib,KH030308,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30309,30309,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30309,Sramar,KH030309,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30310,30310,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:303,1603:45:16:116:3:30310,Trapeang Kor,KH030310,Cheung Prey,KH0303,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30501,30501,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:305,1603:45:16:116:3:30501,Boeng Kok,KH030501,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30502,30502,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:305,1603:45:16:116:3:30502,Kampong Cham,KH030502,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30503,30503,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:305,1603:45:16:116:3:30503,Sambuor Meas,KH030503,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30504,30504,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:305,1603:45:16:116:3:30504,Veal Vong,KH030504,Kampong Cham,KH0305,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30601,30601,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30601,Ampil,KH030601,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30602,30602,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30602,Hanchey,KH030602,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30603,30603,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30603,Kien Chrey,KH030603,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30604,30604,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30604,Kokor,KH030604,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30605,30605,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30605,Kaoh Mitt,KH030605,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:30606,30606,1603:45:16:116:0,1603:45:16:116:1:3,1603:45:16:116:2:306,1603:45:16:116:3:30606,Kaoh Roka,KH030606,Kampong Siem,KH0306,Kampong Cham,KH03,Cambodia,KH,2014-10-14,2018-10-16,
