#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Canelas,MX10002,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Coneto de Comonfort,MX10003,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Cuencamé,MX10004,Cuencame,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Durango,MX10005,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
General Simón Bolívar,MX10006,General Simon Bolivar,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Gómez Palacio,MX10007,Gomez Palacio,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Guadalupe Victoria,MX10008,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Guanaceví,MX10009,Guanacevi,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Hidalgo,MX10010,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Indé,MX10011,Inde,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Lerdo,MX10012,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Mapimí,MX10013,Mapimi,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Mezquital,MX10014,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Nazas,MX10015,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Nombre de Dios,MX10016,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Ocampo,MX10017,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
El Oro,MX10018,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Otáez,MX10019,Otaez,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Pánuco de Coronado,MX10020,Panuco de Coronado,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Peñón Blanco,MX10021,Penon Blanco,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Poanas,MX10022,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Pueblo Nuevo,MX10023,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Rodeo,MX10024,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Bernardo,MX10025,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Dimas,MX10026,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Juan de Guadalupe,MX10027,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Juan del Río,MX10028,San Juan del Rio,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Luis del Cordero,MX10029,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
San Pedro del Gallo,MX10030,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Santa Clara,MX10031,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Santiago Papasquiaro,MX10032,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Súchil,MX10033,Suchil,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Tamazula,MX10034,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Tepehuanes,MX10035,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Tlahualilo,MX10036,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Topia,MX10037,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Vicente Guerrero,MX10038,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Nuevo Ideal,MX10039,,,,Durango,MX10,México,MX,2020-06-23,2021-06-23,
Abasolo,MX11001,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Acámbaro,MX11002,Acambaro,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San Miguel de Allende,MX11003,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Apaseo el Alto,MX11004,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Apaseo el Grande,MX11005,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Atarjea,MX11006,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Celaya,MX11007,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Manuel Doblado,MX11008,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Comonfort,MX11009,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Coroneo,MX11010,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Cortazar,MX11011,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Cuerámaro,MX11012,Cueramaro,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Doctor Mora,MX11013,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Dolores Hidalgo Cuna de la Independencia Nacional,MX11014,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Guanajuato,MX11015,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Huanímaro,MX11016,Huanimaro,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Irapuato,MX11017,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Jaral del Progreso,MX11018,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Jerécuaro,MX11019,Jerecuaro,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
León,MX11020,Leon,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Moroleón,MX11021,Moroleon,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Ocampo,MX11022,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Pénjamo,MX11023,Penjamo,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Pueblo Nuevo,MX11024,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Purísima del Rincón,MX11025,Purisima del Rincon,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Romita,MX11026,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Salamanca,MX11027,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Salvatierra,MX11028,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San Diego de la Unión,MX11029,San Diego de la Union,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San Felipe,MX11030,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San Francisco del Rincón,MX11031,San Francisco del Rincon,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San José Iturbide,MX11032,San Jose Iturbide,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
San Luis de la Paz,MX11033,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Santa Catarina,MX11034,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Santa Cruz de Juventino Rosas,MX11035,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Santiago Maravatío,MX11036,Santiago Maravatio,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Silao de la Victoria,MX11037,,Silao,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Tarandacuao,MX11038,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Tarimoro,MX11039,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Tierra Blanca,MX11040,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Uriangato,MX11041,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Valle de Santiago,MX11042,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Victoria,MX11043,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Villagrán,MX11044,Villagran,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Xichú,MX11045,Xichu,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Yuriria,MX11046,,,,Guanajuato,MX11,México,MX,2020-06-23,2021-06-23,
Acapulco de Juárez,MX12001,Acapulco de Juarez,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Ahuacuotzingo,MX12002,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Ajuchitlán del Progreso,MX12003,Ajuchitlan del Progreso,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Alcozauca de Guerrero,MX12004,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Alpoyeca,MX12005,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Apaxtla,MX12006,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Arcelia,MX12007,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Atenango del Río,MX12008,Atenango del Rio,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Atlamajalcingo del Monte,MX12009,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Atlixtac,MX12010,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Atoyac de Álvarez,MX12011,Atoyac de Alvarez,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Ayutla de los Libres,MX12012,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Azoyú,MX12013,Azoyu,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Benito Juárez,MX12014,Benito Juarez,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Buenavista de Cuéllar,MX12015,Buenavista de Cuellar,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Coahuayutla de José María Izazaga,MX12016,Coahuayutla de Jose Maria Izazaga,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cocula,MX12017,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Copala,MX12018,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Copalillo,MX12019,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Copanatoyac,MX12020,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Coyuca de Benítez,MX12021,Coyuca de Benitez,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Coyuca de Catalán,MX12022,Coyuca de Catalan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cuajinicuilapa,MX12023,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cualác,MX12024,Cualac,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cuautepec,MX12025,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cuetzala del Progreso,MX12026,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cutzamala de Pinzón,MX12027,Cutzamala de Pinzon,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Chilapa de Álvarez,MX12028,Chilapa de Alvarez,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Chilpancingo de los Bravo,MX12029,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Florencio Villarreal,MX12030,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
General Canuto A. Neri,MX12031,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
General Heliodoro Castillo,MX12032,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Huamuxtitlán,MX12033,Huamuxtitlan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Huitzuco de los Figueroa,MX12034,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Iguala de la Independencia,MX12035,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Igualapa,MX12036,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Ixcateopan de Cuauhtémoc,MX12037,Ixcateopan de Cuauhtemoc,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Zihuatanejo de Azueta,MX12038,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Juan R. Escudero,MX12039,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Leonardo Bravo,MX12040,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Malinaltepec,MX12041,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Mártir de Cuilapan,MX12042,Martir de Cuilapan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Metlatónoc,MX12043,Metlatonoc,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Mochitlán,MX12044,Mochitlan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Olinalá,MX12045,Olinala,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Ometepec,MX12046,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Pedro Ascencio Alquisiras,MX12047,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Petatlán,MX12048,Petatlan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Pilcaya,MX12049,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Pungarabato,MX12050,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Quechultenango,MX12051,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
San Luis Acatlán,MX12052,San Luis Acatlan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
San Marcos,MX12053,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
San Miguel Totolapan,MX12054,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Taxco de Alarcón,MX12055,Taxco de Alarcon,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tecoanapa,MX12056,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Técpan de Galeana,MX12057,Tecpan de Galeana,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Teloloapan,MX12058,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tepecoacuilco de Trujano,MX12059,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tetipac,MX12060,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tixtla de Guerrero,MX12061,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlacoachistlahuaca,MX12062,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlacoapa,MX12063,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlalchapa,MX12064,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlalixtaquilla de Maldonado,MX12065,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlapa de Comonfort,MX12066,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Tlapehuala,MX12067,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
La Unión de Isidoro Montes de Oca,MX12068,La Union de Isidoro Montes de Oca,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Xalpatláhuac,MX12069,Xalpatlahuac,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Xochihuehuetlán,MX12070,Xochihuehuetlan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Xochistlahuaca,MX12071,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Zapotitlán Tablas,MX12072,Zapotitlan Tablas,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Zirándaro,MX12073,Zirandaro,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Zitlala,MX12074,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Eduardo Neri,MX12075,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Acatepec,MX12076,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Marquelia,MX12077,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Cochoapa el Grande,MX12078,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
José Joaquín de Herrera,MX12079,Jose Joaquin de Herrera,José Joaquin de Herrera,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Juchitán,MX12080,Juchitan,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Iliatenco,MX12081,,,,Guerrero,MX12,México,MX,2020-06-23,2021-06-23,
Acatlán,MX13001,Acatlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Acaxochitlán,MX13002,Acaxochitlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Actopan,MX13003,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Agua Blanca de Iturbide,MX13004,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Ajacuba,MX13005,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Alfajayucan,MX13006,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Almoloya,MX13007,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Apan,MX13008,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
El Arenal,MX13009,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Atitalaquia,MX13010,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Atlapexco,MX13011,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Atotonilco el Grande,MX13012,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Atotonilco de Tula,MX13013,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Calnali,MX13014,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Cardonal,MX13015,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Cuautepec de Hinojosa,MX13016,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Chapantongo,MX13017,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Chapulhuacán,MX13018,Chapulhuacan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Chilcuautla,MX13019,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Eloxochitlán,MX13020,Eloxochitlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Emiliano Zapata,MX13021,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Epazoyucan,MX13022,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Francisco I. Madero,MX13023,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huasca de Ocampo,MX13024,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huautla,MX13025,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huazalingo,MX13026,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huehuetla,MX13027,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huejutla de Reyes,MX13028,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Huichapan,MX13029,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Ixmiquilpan,MX13030,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Jacala de Ledezma,MX13031,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Jaltocán,MX13032,Jaltocan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Juárez Hidalgo,MX13033,Juarez Hidalgo,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Lolotla,MX13034,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Metepec,MX13035,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
San Agustín Metzquititlán,MX13036,San Agustin Metzquititlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Metztitlán,MX13037,Metztitlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Mineral del Chico,MX13038,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Mineral del Monte,MX13039,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
La Misión,MX13040,La Mision,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Mixquiahuala de Juárez,MX13041,Mixquiahuala de Juarez,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Molango de Escamilla,MX13042,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Nicolás Flores,MX13043,Nicolas Flores,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Nopala de Villagrán,MX13044,Nopala de Villagran,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Omitlán de Juárez,MX13045,Omitlan de Juarez,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
San Felipe Orizatlán,MX13046,San Felipe Orizatlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Pacula,MX13047,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Pachuca de Soto,MX13048,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Pisaflores,MX13049,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Progreso de Obregón,MX13050,Progreso de Obregon,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Mineral de la Reforma,MX13051,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
San Agustín Tlaxiaca,MX13052,San Agustin Tlaxiaca,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
San Bartolo Tutotepec,MX13053,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
San Salvador,MX13054,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Santiago de Anaya,MX13055,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Santiago Tulantepec de Lugo Guerrero,MX13056,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Singuilucan,MX13057,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tasquillo,MX13058,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tecozautla,MX13059,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tenango de Doria,MX13060,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tepeapulco,MX13061,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tepehuacán de Guerrero,MX13062,Tepehuacan de Guerrero,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tepeji del Río de Ocampo,MX13063,Tepeji del Rio de Ocampo,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tepetitlán,MX13064,Tepetitlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tetepango,MX13065,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Villa de Tezontepec,MX13066,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tezontepec de Aldama,MX13067,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tianguistengo,MX13068,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tizayuca,MX13069,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tlahuelilpan,MX13070,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tlahuiltepa,MX13071,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tlanalapa,MX13072,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tlanchinol,MX13073,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tlaxcoapan,MX13074,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tolcayuca,MX13075,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tula de Allende,MX13076,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Tulancingo de Bravo,MX13077,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Xochiatipan,MX13078,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Xochicoatlán,MX13079,Xochicoatlan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Yahualica,MX13080,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Zacualtipán de Ángeles,MX13081,Zacualtipan de Angeles,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Zapotlán de Juárez,MX13082,Zapotlan de Juarez,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Zempoala,MX13083,,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Zimapán,MX13084,Zimapan,,,Hidalgo,MX13,México,MX,2020-06-23,2021-06-23,
Acatic,MX14001,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Acatlán de Juárez,MX14002,Acatlan de Juarez,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Ahualulco de Mercado,MX14003,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Amacueca,MX14004,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Amatitán,MX14005,Amatitan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Ameca,MX14006,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
San Juanito de Escobedo,MX14007,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Arandas,MX14008,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
El Arenal,MX14009,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Atemajac de Brizuela,MX14010,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Atengo,MX14011,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Atenguillo,MX14012,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Atotonilco el Alto,MX14013,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Atoyac,MX14014,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Autlán de Navarro,MX14015,Autlan de Navarro,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Ayotlán,MX14016,Ayotlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Ayutla,MX14017,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
La Barca,MX14018,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Bolaños,MX14019,Bolanos,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cabo Corrientes,MX14020,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Casimiro Castillo,MX14021,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cihuatlán,MX14022,Cihuatlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Zapotlán el Grande,MX14023,Zapotlan el Grande,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cocula,MX14024,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Colotlán,MX14025,Colotlan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Concepción de Buenos Aires,MX14026,Concepcion de Buenos Aires,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cuautitlán de García Barragán,MX14027,Cuautitlan de Garcia Barragan,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cuautla,MX14028,,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
Cuquío,MX14029,Cuquio,,,Jalisco,MX14,México,MX,2020-06-23,2021-06-23,
