#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Bhannine,بحنين,LB63181,Bhannine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aazour,عازور,LB63184,Aazour,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Taaid,تعيد,LB63187,Taaid,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bisri,بسري,LB63191,Bisri,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Er-Rouhbane,مزرعة الرهبان ,LB63194,Mazraat Er-Rouhbane,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Falous,كفرفالوس,LB63211,Kfar Falous,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
A'ain El-Mir (El Establ),عين المير إسطبل,LB63214,Aain El-Mir (El Establ),,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mrah El-Hbasse,مراح الحباس,LB63217,Mrah El-Hbasse,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bayssour Jezzine,بيصور جزين,LB63221,Bayssour Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haytouleh,حيتوله,LB63224,Haytouleh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Lebaa,لبعا,LB63227,Lebaa,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mharbiyeh,محاربية,LB63231,Mharbiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi El-Laymoun,وادي الليمون,LB63234,Ouadi El-Laymoun,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sfaray,صفاريه,LB63237,Sfaray,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hassaniyeh,حسانية,LB63241,Hassaniyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Karkha,كرخا,LB63244,Karkha,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Choualiq Jezzine,شواليق جزين,LB63247,Choualiq Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouadi Baanqoudaine,وادي بعنقودين,LB63251,Ouadi Baanqoudaine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mjaydel Jezzine,مجيدل,LB63254,Mjaydel Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dahr Ed-Deir,ضهر الدير,LB63257,Dahr Ed-Deir,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jensnaya,جنسنايا,LB63261,Jensnaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rimat,ريمات,LB63264,Rimat,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Jarra,كفرجرا,LB63267,Kfar Jarra,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saydoun,صيدون,LB63271,Saydoun,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Anane,أنان,LB63274,Anane,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Roum,روم,LB63277,Roum,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hidab,حيداب,LB63281,Hidab,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir El Qattine,دير قطِين ,LB63284,Deir El Qattine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sanaya,سنيَا,LB63287,Sanaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qtaleh Jezzine,قتالة جزين,LB63291,Qtaleh Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jernaya,جرنايا,LB63294,Jernaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat El-Mathane,مزرعة المطحنة,LB63297,Mazraat El-Mathane,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Srayri,سريرة,LB63298,Srayri,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaramta,عرمتى,LB63311,Aaramta,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mlikh,مليخ,LB63315,Mlikh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rihane Jezzine,ريحانة جزين,LB63319,Rihane Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat,مزرعة عقماتا ,LB63323,Mazraat,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qatrani,قطراني,LB63327,Qatrani,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Louayzet Jezzine,لويزة جزين,LB63331,Louayzet Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Khallet Khazen,خلة خازن,LB63335,Mazraat Khallet Khazen,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Qrouh,قروح,LB63339,Mazraat Qrouh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Zighrine Jezzine,زغرين جزين,LB63343,Mazraat Zighrine Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chbail,شبيل,LB63347,Chbail,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Louzid (Louayziyeh),مزرعة لوزيد ,LB63348,Mazraat Louzid (Louayziyeh),,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sehjoud,سجد,LB63351,Sehjoud,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaychiyeh,عيشية,LB63355,Aaychiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Maraat Ouazaiyeh,اوزاعية,LB63359,Maraat Ouazaiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ouardiyeh,وردية,LB63363,Ouardiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat El-Aarqoub,مزرعة العرقوب,LB63367,Mazraat El-Aarqoub,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mahmoudiyeh Jezzine,محمودية جزين,LB63371,Mahmoudiyeh Jezzine,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jarmaq,الجرمق,LB63375,Jarmaq,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Daraya,داريا جزين,LB63378,Mazraat Daraya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Demachqiyeh,دمشقية,LB63379,Demachqiyeh,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Tamra,مزرعة طمره,LB63383,Mazraat Tamra,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bouslaya,بوصلايا,LB63385,Bouslaya,,,,,Jezzine,جزين,LB62,South,الجنوب,LB6,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nabatieh Et-Tahta,نبطية التحتا,LB71111,Nabatieh Et-Tahta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nabatiyeh El-Faouka,نبطية الفوقا,LB71113,Nabatiyeh El-Faouka,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aali Et-Taher,علي الطاهر,LB71115,Aali Et-Taher,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Kfarjaouz,مزرعة كفر جوز,LB71117,Mazraat Kfarjaouz,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zibdine En-Nabatiyeh,زبدين النبطية,LB71122,Zibdine En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Roummane,كفر رمان,LB71133,Kfar Roummane,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Choukine,شوكين,LB71144,Choukine,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Habbouch En-Nabatiyeh,حبوش ,LB71155,Habbouch En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Tibnit,كفر تبنيت,LB71166,Kfar Tibnit,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfour En-Nabatieh,الكفور النبطية,LB71177,Kfour En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jbaa En-Nabatiyeh,جباع النبطية,LB71211,Jbaa En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Bou Souar,مزرعة عين بوسوار,LB71216,Aain Bou Souar,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfarfila,كفرفيلا,LB71221,Kfarfila,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Qana,عين قانا,LB71226,Aain Qana,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jarjouaa,جرجوع,LB71231,Jarjouaa,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sarba En-Nabatieh,صربا النبطية,LB71236,Sarba En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mzaraat El-Khreibeh,مزرعة الخريبة,LB71241,Mzaraat El-Khreibeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Houmine El-Faouqa,حومين الفوقا,LB71246,Houmine El-Faouqa,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hmaileh,حميلة,LB71251,Hmaileh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aarab Salim,عرب صاليم,LB71256,Aarab Salim,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Roumine,رومين,LB71261,Roumine,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Houmine Et-Tahta,حومين التحتا,LB71266,Houmine Et-Tahta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aazzi,عزه,LB71271,Aazzi,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bfaroueh,كفروة أو بفروة,LB71276,Bfaroueh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zefta,زفتا,LB71281,Zefta,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Deir Ez-Zahrani,دير الزهراني,LB71311,Deir Ez-Zahrani,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat El-Bayad En-Nabatieh,مزرعة البياض,LB71314,Mazraat El-Bayad En-Nabatieh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Charqiyeh,شرقية,LB71321,Charqiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Toul,تول,LB71324,Toul,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nmairiyeh,نميرية,LB71327,Nmairiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Harouf En-Nabatiyeh,حروف,LB71331,Harouf En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Douair En-Nabatiyeh,الدوير النبطية,LB71334,Douair En-Nabatiyeh,,,,,El Nabatieh,النبطية,LB44,El Nabatieh,النبطية,LB4,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
