#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:566:2:36016,36016,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36016,Yunusari,NG036016,Yunusari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:36017,36017,1603:45:16:566:0,1603:45:16:566:1:36,1603:45:16:566:2:36017,Yusufari,NG036017,Yusufari,,,Yobe,NG036,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37001,37001,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37001,Anka,NG037001,Anka,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37002,37002,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37002,Bakura,NG037002,Bakura,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37003,37003,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37003,Birnin Magaji,NG037003,Birnin Magaji,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37004,37004,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37004,Bukkuyum,NG037004,Bukkuyum,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37005,37005,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37005,Bungudu,NG037005,Bungudu,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37006,37006,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37006,Gummi,NG037006,Gummi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37007,37007,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37007,Gusau,NG037007,Gusau,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37008,37008,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37008,Kaura Namoda,NG037008,Kaura Namoda,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37009,37009,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37009,Maradun,NG037009,Maradun,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37010,37010,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37010,Maru,NG037010,Maru,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37011,37011,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37011,Shinkafi,NG037011,Shinkafi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37012,37012,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37012,Talata Mafara,NG037012,Talata Mafara,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37013,37013,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37013,Tsafe,NG037013,Tsafe,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:37014,37014,1603:45:16:566:0,1603:45:16:566:1:37,1603:45:16:566:2:37014,Zurmi,NG037014,Zurmi,,,Zamfara,NG037,Nigeria,NG,2017-02-23,2020-04-22,
