#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_spa+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_spa+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:862:3:212003,212003,Mercedes Diaz,,VE212003,,,,,,Valera,,VE2120,Trujillo,,VE21,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:212004,212004,San Luis,,VE212004,,,,,,Valera,,VE2120,Trujillo,,VE21,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:212005,212005,La Puerta,,VE212005,,,,,,Valera,,VE2120,Trujillo,,VE21,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:212006,212006,Mendoza,,VE212006,,,,,,Valera,,VE2120,Trujillo,,VE21,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220100,220100,Capital Aristides Bastidas,,VE220100,,,,,,Aristides Bastidas,,VE2201,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220201,220201,Capital Bolivar,,VE220201,,,,,,Bolivar,,VE2202,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220301,220301,Capital Bruzual,,VE220301,,,,,,Bruzual,,VE2203,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220302,220302,Campo Elias,,VE220302,,,,,,Bruzual,,VE2203,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220400,220400,Capital Cocorote,,VE220400,,,,,,Cocorote,,VE2204,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220500,220500,Capital Independencia,,VE220500,,,,,,Independencia,,VE2205,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220600,220600,Capital Jose Antonio Paez,,VE220600,,,,,,Jose Antonio Paez,,VE2206,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220700,220700,Capital La Trinidad,,VE220700,,,,,,La Trinidad,,VE2207,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220800,220800,Capital Manuel Monge,,VE220800,,,,,,Manuel Monge,,VE2208,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220901,220901,Capital Nirgua,,VE220901,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220902,220902,Salom,,VE220902,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:220903,220903,Temerla,,VE220903,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221001,221001,Capital Peña,,VE221001,,,,,,Peña,,VE2210,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221002,221002,San Andres,,VE221002,,,,,,Peña,,VE2210,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221101,221101,Capital San Felipe,,VE221101,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221102,221102,Albarico,,VE221102,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221103,221103,San Javier,,VE221103,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221200,221200,Capital Sucre,,VE221200,,,,,,Sucre,,VE2212,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221300,221300,Capital Urachiche,,VE221300,,,,,,Urachiche,,VE2213,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221401,221401,Capital Veroes,,VE221401,,,,,,Veroes,,VE2214,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:221402,221402,El Guayabo,,VE221402,,,,,,Veroes,,VE2214,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230101,230101,Isla De Toas,,VE230101,,,,,,Almirante Padilla,,VE2301,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230102,230102,Monagas,,VE230102,,,,,,Almirante Padilla,,VE2301,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230201,230201,San Timoteo,,VE230201,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230202,230202,General Urdaneta,,VE230202,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230203,230203,Libertador,,VE230203,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230204,230204,Manuel Guanipa Matos,,VE230204,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230205,230205,Marcelino Briceño,,VE230205,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230206,230206,Pueblo Nuevo,,VE230206,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230301,230301,Ambrosio,,VE230301,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230302,230302,Carmen Herrera,,VE230302,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230303,230303,German Rios Linares,,VE230303,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230304,230304,La Rosa,,VE230304,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230305,230305,Jorge Hernandez,,VE230305,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230306,230306,Romulo Betancourt,,VE230306,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230307,230307,San Benito,,VE230307,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230308,230308,Aristides Calvani,,VE230308,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230309,230309,Punta Gorda,,VE230309,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230401,230401,Encontrados,,VE230401,,,,,,Catatumbo,,VE2304,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230402,230402,Udon Perez,,VE230402,,,,,,Catatumbo,,VE2304,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230501,230501,San Carlos Del Zulia,,VE230501,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230502,230502,Moralito,,VE230502,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230503,230503,Santa Barbara,,VE230503,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230504,230504,Santa Cruz Del Zulia,,VE230504,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230505,230505,Urribarri,,VE230505,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230601,230601,Simon Rodriguez,,VE230601,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230602,230602,Carlos Quevedo,,VE230602,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230603,230603,Francisco Javier Pulgar,,VE230603,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230701,230701,La Concepcion,,VE230701,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230702,230702,Jose Ramon Yepes,,VE230702,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230703,230703,Mariano Parra Leon,,VE230703,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230704,230704,San Jose,,VE230704,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230801,230801,Jesus Maria Semprum,,VE230801,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230802,230802,Bari,,VE230802,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230901,230901,Concepcion,,VE230901,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230902,230902,Andres Bello,,VE230902,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230903,230903,Chiquinquira,,VE230903,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230904,230904,El Carmelo,,VE230904,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:230905,230905,Potreritos,,VE230905,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231001,231001,Alonso De Ojeda,,VE231001,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231002,231002,Libertad,,VE231002,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231003,231003,Campo Lara,,VE231003,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231004,231004,Eleazar Lopez Contreras,,VE231004,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231005,231005,Venezuela,,VE231005,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231101,231101,Libertad,,VE231101,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231102,231102,Bartolome De Las Casas,,VE231102,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231103,231103,Rio Negro,,VE231103,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231104,231104,San Jose De Perija,,VE231104,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231201,231201,San Rafael,,VE231201,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231202,231202,La Sierrita,,VE231202,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231203,231203,Las Parcelas,,VE231203,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231204,231204,Luis De Vicente,,VE231204,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231205,231205,Monseñor Marcos Sergio God,,VE231205,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231206,231206,Ricaurte,,VE231206,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231207,231207,Tamare,,VE231207,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231301,231301,Antonio Borjas Romero,,VE231301,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231302,231302,Bolivar,,VE231302,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231303,231303,Cacique Mara,,VE231303,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231304,231304,Caracciolo Parra Perez,,VE231304,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231305,231305,Cecilio Acosta,,VE231305,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231306,231306,Cristo De Aranza,,VE231306,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231307,231307,Coquivacoa,,VE231307,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231308,231308,Chiquinquira,,VE231308,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231309,231309,Francisco Eugenio Bustaman,,VE231309,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231310,231310,Idelfonso Vasquez,,VE231310,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231311,231311,Juana De Avila,,VE231311,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231312,231312,Luis Hurtado Higuera,,VE231312,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231313,231313,Manuel Dagnino,,VE231313,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231314,231314,Olegario Villalobos,,VE231314,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231315,231315,Raul Leoni,,VE231315,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231316,231316,Santa Lucia,,VE231316,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231317,231317,Venancio Pulgar,,VE231317,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231318,231318,San Isidro,,VE231318,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231401,231401,Altagracia,,VE231401,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231402,231402,Ana Maria Campos,,VE231402,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231403,231403,Faria,,VE231403,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231404,231404,San Antonio,,VE231404,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231405,231405,San Jose,,VE231405,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231501,231501,Sinamaica,,VE231501,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231502,231502,Alta Guajira,,VE231502,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231503,231503,Elias Sanchez Rubio,,VE231503,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231504,231504,Guajira,,VE231504,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231601,231601,El Rosario,,VE231601,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231602,231602,Donaldo Garcia,,VE231602,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231603,231603,Sixto Zambrano,,VE231603,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:231701,231701,San Francisco,,VE231701,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
