qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:80250,80250,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80250,Valdez (Limones),EC080250,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80251,80251,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80251,Anchayacu,EC080251,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80252,80252,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80252,Atahualpa (Cab. en Camarones),EC080252,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80253,80253,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80253,Borbon,EC080253,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80254,80254,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80254,La Tola,EC080254,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80255,80255,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80255,Luis Vargas Torres (Cab. en Playa de Oro),EC080255,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80256,80256,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80256,Maldonado,EC080256,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80257,80257,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80257,Pampanal de Bolivar,EC080257,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80258,80258,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80258,San Francisco de Onzole,EC080258,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80259,80259,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80259,Santo Domingo de Onzole,EC080259,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80260,80260,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80260,Selva Alegre,EC080260,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80261,80261,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80261,Telembi,EC080261,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80262,80262,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80262,Colon Eloy del Maria,EC080262,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80263,80263,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80263,San Jose de Cayapas,EC080263,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80264,80264,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80264,Timbire,EC080264,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80265,80265,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:802,1603:45:16:218:3:80265,Santa Lucia de Las Peñas,EC080265,Eloy Alfaro,EC0802,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80350,80350,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80350,Muisne,EC080350,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80351,80351,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80351,Bolivar,EC080351,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80352,80352,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80352,Daule,EC080352,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80353,80353,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80353,Galera,EC080353,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80354,80354,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80354,Quingue (Olmedo Perdomo Franco),EC080354,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80355,80355,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80355,Salima,EC080355,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80356,80356,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80356,San Francisco,EC080356,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80357,80357,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80357,San Gregorio,EC080357,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80358,80358,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:803,1603:45:16:218:3:80358,San Jose de Chamanga,EC080358,Muisne,EC0803,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80450,80450,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80450,Rosa Zarate (Quininde),EC080450,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80451,80451,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80451,Cube,EC080451,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80452,80452,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80452,Chura (Chancama) (Cab. en el Yerbero),EC080452,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80453,80453,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80453,Malimpia,EC080453,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80454,80454,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80454,Viche,EC080454,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80455,80455,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:804,1603:45:16:218:3:80455,La Union,EC080455,Quininde,EC0804,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80550,80550,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80550,San Lorenzo,EC080550,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80551,80551,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80551,Alto Tambo (Cab en Guadual),EC080551,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80552,80552,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80552,Ancon (Pichangal) (Cab. en Palma Real),EC080552,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80553,80553,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80553,Calderon,EC080553,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80554,80554,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80554,Carondelet,EC080554,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80555,80555,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80555,5 de Junio (Cab. en Uimbi),EC080555,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80556,80556,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80556,Concepcion,EC080556,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80557,80557,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80557,Mataje (Cab. en Santander),EC080557,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80558,80558,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80558,San Javier de Cachavi (Cab. en San Javier),EC080558,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80559,80559,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80559,Santa Rita,EC080559,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80560,80560,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80560,Tambillo,EC080560,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80561,80561,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80561,Tululbi (Cab. en Ricaurte),EC080561,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80562,80562,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:805,1603:45:16:218:3:80562,Urbina,EC080562,San Lorenzo,EC0805,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80650,80650,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:806,1603:45:16:218:3:80650,Atacames,EC080650,Atacames,EC0806,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80651,80651,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:806,1603:45:16:218:3:80651,La Union,EC080651,Atacames,EC0806,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80652,80652,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:806,1603:45:16:218:3:80652,Sua (Cab. en La Bocana),EC080652,Atacames,EC0806,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80653,80653,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:806,1603:45:16:218:3:80653,Tonchigue,EC080653,Atacames,EC0806,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80654,80654,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:806,1603:45:16:218:3:80654,Tonsupa,EC080654,Atacames,EC0806,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80750,80750,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80750,Rioverde,EC080750,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80751,80751,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80751,Chontaduro,EC080751,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80752,80752,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80752,Chumunde,EC080752,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80753,80753,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80753,Lagarto,EC080753,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80754,80754,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80754,Montalvo (Cab en Horqueta),EC080754,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80755,80755,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:807,1603:45:16:218:3:80755,Rocafuerte,EC080755,Rioverde,EC0807,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80850,80850,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:808,1603:45:16:218:3:80850,La Concordia,EC080850,La Concordia,EC0808,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80851,80851,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:808,1603:45:16:218:3:80851,Monterrey,EC080851,La Concordia,EC0808,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80852,80852,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:808,1603:45:16:218:3:80852,La Villegas,EC080852,La Concordia,EC0808,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:80853,80853,1603:45:16:218:0,1603:45:16:218:1:8,1603:45:16:218:2:808,1603:45:16:218:3:80853,Plan Piloto,EC080853,La Concordia,EC0808,Esmeraldas,EC08,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90150,90150,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90150,Guayaquil,EC090150,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90152,90152,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90152,Juan Gomez Rendon (Progreso),EC090152,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90153,90153,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90153,Morro,EC090153,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90156,90156,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90156,Posorja,EC090156,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90157,90157,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90157,Puna,EC090157,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90158,90158,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:901,1603:45:16:218:3:90158,Tenguel,EC090158,Guayaquil,EC0901,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90250,90250,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:902,1603:45:16:218:3:90250,Alfredo Baquerizo Moreno (Jujan),EC090250,Alfredo Baquerizo Moreno,EC0902,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90350,90350,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:903,1603:45:16:218:3:90350,Balao,EC090350,Balao,EC0903,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90450,90450,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:904,1603:45:16:218:3:90450,Balzar,EC090450,Balzar,EC0904,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90550,90550,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:905,1603:45:16:218:3:90550,Colimes,EC090550,Colimes,EC0905,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90551,90551,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:905,1603:45:16:218:3:90551,San Jacinto,EC090551,Colimes,EC0905,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90650,90650,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:906,1603:45:16:218:3:90650,Daule,EC090650,Daule,EC0906,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90652,90652,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:906,1603:45:16:218:3:90652,Juan Bautista Aguirre (Los Tintos),EC090652,Daule,EC0906,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90653,90653,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:906,1603:45:16:218:3:90653,Laurel,EC090653,Daule,EC0906,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90654,90654,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:906,1603:45:16:218:3:90654,Limonal,EC090654,Daule,EC0906,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90656,90656,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:906,1603:45:16:218:3:90656,Los Lojas (Enrique Baquerizo Moreno),EC090656,Daule,EC0906,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90750,90750,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:907,1603:45:16:218:3:90750,Eloy Alfaro (Duran),EC090750,Duran,EC0907,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90850,90850,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:908,1603:45:16:218:3:90850,Velasco Ibarra (Cab. El Empalme),EC090850,Empalme,EC0908,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90851,90851,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:908,1603:45:16:218:3:90851,Guayas (Pueblo Nuevo),EC090851,Empalme,EC0908,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90852,90852,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:908,1603:45:16:218:3:90852,El Rosario,EC090852,Empalme,EC0908,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:90950,90950,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:909,1603:45:16:218:3:90950,El Triunfo,EC090950,El Triunfo,EC0909,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91050,91050,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:910,1603:45:16:218:3:91050,Milagro,EC091050,Milagro,EC0910,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91051,91051,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:910,1603:45:16:218:3:91051,Chobo,EC091051,Milagro,EC0910,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91053,91053,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:910,1603:45:16:218:3:91053,Mariscal Sucre (Huaques),EC091053,Milagro,EC0910,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91054,91054,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:910,1603:45:16:218:3:91054,Roberto Astudillo (Cab. en Cruce de Venecia),EC091054,Milagro,EC0910,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91150,91150,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:911,1603:45:16:218:3:91150,Naranjal,EC091150,Naranjal,EC0911,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91151,91151,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:911,1603:45:16:218:3:91151,Jesus Maria,EC091151,Naranjal,EC0911,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91152,91152,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:911,1603:45:16:218:3:91152,San Carlos,EC091152,Naranjal,EC0911,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91153,91153,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:911,1603:45:16:218:3:91153,Santa Rosa de Flandes,EC091153,Naranjal,EC0911,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91154,91154,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:911,1603:45:16:218:3:91154,Taura,EC091154,Naranjal,EC0911,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91250,91250,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:912,1603:45:16:218:3:91250,Naranjito,EC091250,Naranjito,EC0912,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91350,91350,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:913,1603:45:16:218:3:91350,Palestina,EC091350,Palestina,EC0913,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91450,91450,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:914,1603:45:16:218:3:91450,Pedro Carbo,EC091450,Pedro Carbo,EC0914,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91451,91451,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:914,1603:45:16:218:3:91451,Valle de La Virgen,EC091451,Pedro Carbo,EC0914,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91452,91452,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:914,1603:45:16:218:3:91452,Sabanilla,EC091452,Pedro Carbo,EC0914,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91650,91650,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:916,1603:45:16:218:3:91650,Samborondon,EC091650,Samborondon,EC0916,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91651,91651,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:916,1603:45:16:218:3:91651,Tarifa,EC091651,Samborondon,EC0916,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91850,91850,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:918,1603:45:16:218:3:91850,Santa Lucia,EC091850,Santa Lucia,EC0918,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91950,91950,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:919,1603:45:16:218:3:91950,El Salitre (Las Ramas),EC091950,Salitre,EC0919,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91951,91951,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:919,1603:45:16:218:3:91951,Gral. Vernaza (Dos Esteros),EC091951,Salitre,EC0919,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91952,91952,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:919,1603:45:16:218:3:91952,La Victoria (Ñauza),EC091952,Salitre,EC0919,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:91953,91953,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:919,1603:45:16:218:3:91953,Junquillal,EC091953,Salitre,EC0919,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:92050,92050,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:920,1603:45:16:218:3:92050,San Jacinto de Yaguachi,EC092050,San Jacinto de Yaguachi,EC0920,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:92053,92053,1603:45:16:218:0,1603:45:16:218:1:9,1603:45:16:218:2:920,1603:45:16:218:3:92053,Gral. Pedro J. Montero (Boliche),EC092053,San Jacinto de Yaguachi,EC0920,Guayas,EC09,Ecuador (el),EC,2018-12-17,2019-07-31,
