#adm3+name+i_en,#adm3+name+i_sw,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_en,#adm3+name+alt2+i_en,#adm3+name+alt1+i_sw,#adm3+name+alt2+i_sw,#adm2+name+i_en,#adm2+name+i_sw,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+name+i_sw,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_sw,#country+code+v_iso2,#date+start,#date+updated,#date+end
Itaja,,TZ1302071,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ngimu,,TZ1302081,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mughunga,,TZ1302091,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgori,,TZ1302101,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mughamo,,TZ1302111,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kinyagigi,,TZ1302121,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Merya,,TZ1302131,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kinyeto,,TZ1302141,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ntonge,,TZ1302151,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilongero,,TZ1302163,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mrama,,TZ1302171,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kijota,,TZ1302181,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtinko,,TZ1302191,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ughandi,,TZ1302201,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msisi,,TZ1302211,,,,,,Singida,,TZ1302,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Manyoni,,TZ1303013,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Solya,,TZ1303023,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makuru,,TZ1303031,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chikuyu,,TZ1303041,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makanda,,TZ1303051,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kintinku,,TZ1303063,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mvumi,,TZ1303071,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Majiri,,TZ1303081,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sasajila,,TZ1303091,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Idodyandole,,TZ1303101,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Chikola,,TZ1303111,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Heka,,TZ1303121,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkonko,,TZ1303131,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sanza,,TZ1303141,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isseke,,TZ1303151,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Rungwa,,TZ1303161,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgandu,,TZ1303171,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itigi Mjini,,TZ1303183,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ipande,,TZ1303191,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sanjaranda,,TZ1303201,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Aghondi,,TZ1303211,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkwese,,TZ1303221,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muhalala,,TZ1303231,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Saranda,,TZ1303241,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Makutupora,,TZ1303251,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sasilo,,TZ1303261,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwamagembe,,TZ1303271,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mitundu,,TZ1303283,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kitaraka,,TZ1303291,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itigi Majengo,,TZ1303303,,,,,,Manyoni,,TZ1303,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtipa,,TZ1304011,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mughanga,,TZ1304022,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mitunduru,,TZ1304032,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Majengo,,TZ1304042,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Umyambwa,,TZ1304051,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mungu maji,,TZ1304061,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Unyamikumbi,,TZ1304071,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtamaa,,TZ1304081,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kindai,,TZ1304092,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ipembe,,TZ1304102,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Utemini,,TZ1304112,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwankoko,,TZ1304121,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mandewa,,TZ1304131,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Minga,,TZ1304142,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Misuna,,TZ1304152,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uhamaka,,TZ1304161,,,,,,Singida Urban,,TZ1304,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Puma,,TZ1305013,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kituntu,,TZ1305021,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mungaa,,TZ1305033,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Siuyu,,TZ1305041,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikio,,TZ1305051,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lighwa,,TZ1305061,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Misughaa,,TZ1305071,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ntuntu,,TZ1305081,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Dung'unyi,,TZ1305091,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mang'onyi,,TZ1305101,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mkiwa,,TZ1305111,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Issuna,,TZ1305121,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Unyahati,,TZ1305131,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ikungi,,TZ1305143,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iglansoni,,TZ1305151,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iseke,,TZ1305161,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ihanja,,TZ1305171,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Minyughe,,TZ1305181,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muhintiri,,TZ1305191,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iyumbu,,TZ1305201,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mgungira,,TZ1305211,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwaru,,TZ1305221,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ighombwe,,TZ1305231,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mtunduru,,TZ1305241,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sepuka,,TZ1305251,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Irisya,,TZ1305261,,,,,,Ikungi,,TZ1305,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mpambala,,TZ1306011,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwangeza,,TZ1306021,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwanga,,TZ1306031,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkinto,,TZ1306041,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ibaga,,TZ1306053,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Gumanga,,TZ1306061,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Msingi,,TZ1306071,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nduguti,,TZ1306081,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ilunda,,TZ1306091,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kinyangiri,,TZ1306101,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Iguguno,,TZ1306113,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Miganga,,TZ1306121,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Matongo,,TZ1306131,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kikhonda,,TZ1306141,,,,,,Mkalama,,TZ1306,Singida,,TZ13,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Puge,,TZ1401011,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nkiniziwa,,TZ1401021,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Budushi,,TZ1401031,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwakashanhala,,TZ1401041,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Tongi,,TZ1401051,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mizibaziba,,TZ1401061,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Milambo Itobo,,TZ1401071,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Magengati,,TZ1401081,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ndala,,TZ1401091,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nzega Mjini,,TZ1401102,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Wela,,TZ1401111,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbogwe,,TZ1401121,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Miguwa,,TZ1401131,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itilo,,TZ1401141,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Muhugi,,TZ1401151,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Utwigu,,TZ1401161,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ijanija,,TZ1401171,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nzegandogo,,TZ1401181,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Lusu,,TZ1401191,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nata,,TZ1401201,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isanzu,,TZ1401211,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itobo,,TZ1401221,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwangoye,,TZ1401231,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Sigili,,TZ1401241,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwamala,,TZ1401251,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igusule,,TZ1401261,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Shigamba,,TZ1401271,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kasela,,TZ1401281,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Karitu,,TZ1401291,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukene,,TZ1401303,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mogwa,,TZ1401311,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mambali,,TZ1401321,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kahamanhalanga,,TZ1401331,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Uduka,,TZ1401341,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Semembela,,TZ1401351,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isagenhe,,TZ1401361,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Ikindwa,,TZ1401371,,,,,,Nzega,,TZ1401,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igunga,,TZ1402013,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Itumba,,TZ1402021,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Bukoko,,TZ1402031,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Isakamaliwa,,TZ1402041,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nyandekwa,,TZ1402051,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nanga,,TZ1402061,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Nguvumoja,,TZ1402071,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mbutu,,TZ1402081,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Kining'inila,,TZ1402091,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Igurubi,,TZ1402103,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
Mwamashimba,,TZ1402111,,,,,,Igunga,,TZ1402,Tabora,,TZ14,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
