#adm3+name+i_es,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_es,#adm3+name+alt2+i_es,#adm2+name+i_es,#adm2+code+v_pcode,#adm1+name+i_es,#adm1+code+v_pcode,#country+name+i_es,#country+code+v_iso2,#date+start,#date+updated,#date+end
San Mateo de Otao,PE150723,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Casta,PE150724,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Huancayre,PE150725,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Sangallaya,PE150726,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz de Cocachacra,PE150727,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Eulalia,PE150728,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Anchucaya,PE150729,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Tuna,PE150730,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santo Domingo de los Olleros,PE150731,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Surco,PE150732,,,,Huarochiri,PE1507,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huacho,PE150801,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ambar,PE150802,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Caleta de Carquin,PE150803,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Checras,PE150804,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Hualmay,PE150805,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huaura,PE150806,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Leoncio Prado,PE150807,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Paccho,PE150808,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Leonor,PE150809,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Santa Maria,PE150810,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Sayan,PE150811,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Vegueta,PE150812,,,,Huaura,PE1508,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Oyon,PE150901,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Andajes,PE150902,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Caujul,PE150903,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cochamarca,PE150904,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Navan,PE150905,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Pachangara,PE150906,,,,Oyon,PE1509,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Yauyos,PE151001,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Alis,PE151002,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Allauca,PE151003,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Ayaviri,PE151004,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Azangaro,PE151005,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cacra,PE151006,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Carania,PE151007,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Catahuasi,PE151008,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Chocos,PE151009,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Cochas,PE151010,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Colonia,PE151011,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Hongos,PE151012,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huampara,PE151013,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huancaya,PE151014,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huangascar,PE151015,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huantan,PE151016,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Huañec,PE151017,Huanec,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Laraos,PE151018,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Lincha,PE151019,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Madean,PE151020,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Miraflores,PE151021,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Omas,PE151022,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Putinza,PE151023,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Quinches,PE151024,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Quinocay,PE151025,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Joaquin,PE151026,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Pilas,PE151027,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Tanta,PE151028,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Tauripampa,PE151029,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Tomas,PE151030,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Tupe,PE151031,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Viñac,PE151032,Vinac,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Vitis,PE151033,,,,Yauyos,PE1510,Lima,PE15,Perú (el),PE,2015-07-24,2020-07-17,
Iquitos,PE160101,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Alto Nanay,PE160102,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Fernando Lores,PE160103,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Indiana,PE160104,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Las Amazonas,PE160105,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Mazan,PE160106,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Napo,PE160107,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Punchana,PE160108,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Torres Causana,PE160110,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Belen,PE160112,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
San Juan Bautista,PE160113,,,,Maynas,PE1601,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Yurimaguas,PE160201,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Balsapuerto,PE160202,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Jeberos,PE160205,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Lagunas,PE160206,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Santa Cruz,PE160210,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Teniente Cesar Lopez Rojas,PE160211,,,,Alto Amazonas,PE1602,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Nauta,PE160301,,,,Loreto,PE1603,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Parinari,PE160302,,,,Loreto,PE1603,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Tigre,PE160303,,,,Loreto,PE1603,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Trompeteros,PE160304,,,,Loreto,PE1603,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Urarinas,PE160305,,,,Loreto,PE1603,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Ramon Castilla,PE160401,,,,Mariscal Ramon Castilla,PE1604,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Pebas,PE160402,,,,Mariscal Ramon Castilla,PE1604,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Yavari,PE160403,,,,Mariscal Ramon Castilla,PE1604,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
San Pablo,PE160404,,,,Mariscal Ramon Castilla,PE1604,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Requena,PE160501,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Alto Tapiche,PE160502,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Capelo,PE160503,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Emilio San Martin,PE160504,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Maquia,PE160505,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Puinahua,PE160506,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Saquena,PE160507,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Soplin,PE160508,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Tapiche,PE160509,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Jenaro Herrera,PE160510,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Yaquerana,PE160511,,,,Requena,PE1605,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Contamana,PE160601,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Inahuaya,PE160602,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Padre Marquez,PE160603,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Pampa Hermosa,PE160604,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Sarayacu,PE160605,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Vargas Guerra,PE160606,,,,Ucayali,PE1606,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Barranca,PE160701,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Cahuapanas,PE160702,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Manseriche,PE160703,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Morona,PE160704,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Pastaza,PE160705,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Andoas,PE160706,,,,Datem del Marañon,PE1607,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Putumayo,PE160801,,,,Putumayo,PE1608,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Rosa Panduro,PE160802,,,,Putumayo,PE1608,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Teniente Manuel Clavero,PE160803,,,,Putumayo,PE1608,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Yaguas,PE160804,,,,Putumayo,PE1608,Loreto,PE16,Perú (el),PE,2015-07-24,2020-07-17,
Tambopata,PE170101,,,,Tambopata,PE1701,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Inambari,PE170102,,,,Tambopata,PE1701,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Las Piedras,PE170103,,,,Tambopata,PE1701,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Laberinto,PE170104,,,,Tambopata,PE1701,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Manu,PE170201,,,,Manu,PE1702,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Fitzcarrald,PE170202,,,,Manu,PE1702,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Madre de Dios,PE170203,,,,Manu,PE1702,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Huepetuhe,PE170204,,,,Manu,PE1702,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Iñapari,PE170301,Inapari,,,Tahuamanu,PE1703,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Iberia,PE170302,,,,Tahuamanu,PE1703,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Tahuamanu,PE170303,,,,Tahuamanu,PE1703,Madre de Dios,PE17,Perú (el),PE,2015-07-24,2020-07-17,
Moquegua,PE180101,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Carumas,PE180102,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Cuchumbaya,PE180103,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Samegua,PE180104,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
San Cristobal,PE180105,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Torata,PE180106,,,,Mariscal Nieto,PE1801,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Omate,PE180201,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Chojata,PE180202,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Coalaque,PE180203,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Ichuña,PE180204,Ichuna,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
La Capilla,PE180205,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Lloque,PE180206,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Matalaque,PE180207,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Puquina,PE180208,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Quinistaquillas,PE180209,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Ubinas,PE180210,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Yunga,PE180211,,,,General Sanchez Cerro,PE1802,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Ilo,PE180301,,,,Ilo,PE1803,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
El Algarrobal,PE180302,,,,Ilo,PE1803,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Pacocha,PE180303,,,,Ilo,PE1803,Moquegua,PE18,Perú (el),PE,2015-07-24,2020-07-17,
Chaupimarca,PE190101,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Huachon,PE190102,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Huariaca,PE190103,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Huayllay,PE190104,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Ninacaca,PE190105,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Pallanchacra,PE190106,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Paucartambo,PE190107,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
San Francisco de Asis de Yarusyacan,PE190108,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Simon Bolivar,PE190109,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Ticlacayan,PE190110,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Tinyahuarco,PE190111,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Vicco,PE190112,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Yanacancha,PE190113,,,,Pasco,PE1901,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Yanahuanca,PE190201,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Chacayan,PE190202,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Goyllarisquizga,PE190203,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Paucar,PE190204,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Pillao,PE190205,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Santa Ana de Tusi,PE190206,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Tapuc,PE190207,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Vilcabamba,PE190208,,,,Daniel Alcides Carrion,PE1902,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Oxapampa,PE190301,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Chontabamba,PE190302,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Huancabamba,PE190303,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Palcazu,PE190304,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Pozuzo,PE190305,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Puerto Bermudez,PE190306,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Villa Rica,PE190307,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Constitucion,PE190308,,,,Oxapampa,PE1903,Pasco,PE19,Perú (el),PE,2015-07-24,2020-07-17,
Piura,PE200101,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Castilla,PE200104,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Catacaos,PE200105,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Cura Mori,PE200107,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
El Tallan,PE200108,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
La Arena,PE200109,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
La Union,PE200110,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Las Lomas,PE200111,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Tambo Grande,PE200114,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Veintiseis de Octubre,PE200115,,,,Piura,PE2001,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Ayabaca,PE200201,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Frias,PE200202,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Jilili,PE200203,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Lagunas,PE200204,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Montero,PE200205,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Pacaipampa,PE200206,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Paimas,PE200207,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sapillica,PE200208,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sicchez,PE200209,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Suyo,PE200210,,,,Ayabaca,PE2002,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Huancabamba,PE200301,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Canchaque,PE200302,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
El Carmen de la Frontera,PE200303,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Huarmaca,PE200304,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Lalaquiz,PE200305,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel de el Faique,PE200306,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sondor,PE200307,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sondorillo,PE200308,,,,Huancabamba,PE2003,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Chulucanas,PE200401,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Buenos Aires,PE200402,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Chalaco,PE200403,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
La Matanza,PE200404,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Morropon,PE200405,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Salitral,PE200406,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
San Juan de Bigote,PE200407,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Santa Catalina de Mossa,PE200408,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Santo Domingo,PE200409,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Yamango,PE200410,,,,Morropon,PE2004,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Paita,PE200501,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Amotape,PE200502,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Arenal,PE200503,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Colan,PE200504,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
La Huaca,PE200505,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Tamarindo,PE200506,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Vichayal,PE200507,,,,Paita,PE2005,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sullana,PE200601,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Bellavista,PE200602,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Ignacio Escudero,PE200603,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Lancones,PE200604,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Marcavelica,PE200605,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Miguel Checa,PE200606,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Querecotillo,PE200607,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Salitral,PE200608,,,,Sullana,PE2006,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Pariñas,PE200701,Parinas,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
El Alto,PE200702,,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
La Brea,PE200703,,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Lobitos,PE200704,,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Los Organos,PE200705,,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Mancora,PE200706,,,,Talara,PE2007,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Sechura,PE200801,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
Bellavista de la Union,PE200802,,,,Sechura,PE2008,Piura,PE20,Perú (el),PE,2015-07-24,2020-07-17,
