admin3Name_es,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin3AltName1_en,admin3AltName2_en,admin2Name_es,admin2Name_en,admin2Pcode,admin1Name_es,admin1Name_en,admin1Pcode,admin0Name_es,admin0Name_en,admin0Pcode,date,validOn,validTo
#adm3+name+i_es,#adm3+name+i_en,#adm3+code+pcode,,#adm3+name+i_es,#adm3+name+i_es,#adm3+name+i_en,#adm3+name+i_en,#adm2+name+i_es,#adm2+name+i_en,#adm2+code+pcode,#adm1+name+i_es,#adm1+name+i_en,#adm1+code+pcode,#adm0+name+i_es,#adm0+name+i_en,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Mariano Parra Leon,,VE230703,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose,,VE230704,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Jesus Maria Semprum,,VE230801,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bari,,VE230802,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Concepcion,,VE230901,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Andres Bello,,VE230902,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chiquinquira,,VE230903,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Carmelo,,VE230904,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Potreritos,,VE230905,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Alonso De Ojeda,,VE231001,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Libertad,,VE231002,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Campo Lara,,VE231003,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Eleazar Lopez Contreras,,VE231004,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Venezuela,,VE231005,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Libertad,,VE231101,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bartolome De Las Casas,,VE231102,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rio Negro,,VE231103,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose De Perija,,VE231104,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Rafael,,VE231201,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Sierrita,,VE231202,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Las Parcelas,,VE231203,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Luis De Vicente,,VE231204,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Monseñor Marcos Sergio God,,VE231205,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ricaurte,,VE231206,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tamare,,VE231207,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Antonio Borjas Romero,,VE231301,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bolivar,,VE231302,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cacique Mara,,VE231303,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caracciolo Parra Perez,,VE231304,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cecilio Acosta,,VE231305,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cristo De Aranza,,VE231306,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Coquivacoa,,VE231307,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chiquinquira,,VE231308,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Francisco Eugenio Bustaman,,VE231309,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Idelfonso Vasquez,,VE231310,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Juana De Avila,,VE231311,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Luis Hurtado Higuera,,VE231312,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Manuel Dagnino,,VE231313,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Olegario Villalobos,,VE231314,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Raul Leoni,,VE231315,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Lucia,,VE231316,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Venancio Pulgar,,VE231317,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Isidro,,VE231318,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Altagracia,,VE231401,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ana Maria Campos,,VE231402,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Faria,,VE231403,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Antonio,,VE231404,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose,,VE231405,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Sinamaica,,VE231501,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Alta Guajira,,VE231502,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Elias Sanchez Rubio,,VE231503,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guajira,,VE231504,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Rosario,,VE231601,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Donaldo Garcia,,VE231602,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Sixto Zambrano,,VE231603,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Francisco,,VE231701,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Bajo,,VE231702,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Domitila Flores,,VE231703,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Francisco Ochoa,,VE231704,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Los Cortijos,,VE231705,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Marcial Hernandez,,VE231706,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Rita,,VE231801,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Mene,,VE231802,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Jose Cenovio Urribarri,,VE231803,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Pedro Lucas Urribarri,,VE231804,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Manuel Manrique,,VE231901,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rafael Maria Baralt,,VE231902,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rafael Urdaneta,,VE231903,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bobures,,VE232001,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Batey,,VE232002,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Gibraltar,,VE232003,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Heras,,VE232004,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Monseñor Arturo Celestino,,VE232005,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Romulo Gallegos,,VE232006,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Victoria,,VE232101,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rafael Urdaneta,,VE232102,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Raul Cuenca,,VE232103,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caraballeda,,VE240201,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Carayaca,,VE240202,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caruao,,VE240203,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Catia La Mar,,VE240204,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Junko,,VE240205,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Guaira,,VE240206,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Macuto,,VE240207,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Maiquetia,,VE240208,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Naiguata,,VE240209,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Raul Leoni,,VE240210,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Carlos Soublette,,VE240211,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
