#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Anovondriana,MG11115092012,,,,Tankafatra,MG11115092,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Analamihoatra,MG11115092013,,,,Tankafatra,MG11115092,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Kelilalina,MG11115092014,,,,Tankafatra,MG11115092,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Alarobia Vatosola,MG11115110001,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Masindray Tsaramiera,MG11115110002,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antamboho,MG11115110003,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibemanjaka,MG11115110004,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soavinandriana,MG11115110005,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antovontany,MG11115110006,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Morarano,MG11115110007,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andobo,MG11115110008,,,,Alarobia Vatosola,MG11115110,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomitsangana,MG11115130001,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohijanaka,MG11115130002,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Kelimafana,MG11115130003,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tankasina,MG11115130004,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Bakaro,MG11115130005,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampanataovana,MG11115130006,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Analamilona,MG11115130007,,,,Fitsinjovana Bakaro,MG11115130,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Sabotsy,MG11115150001,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soavinimerina,MG11115150002,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mananjara,MG11115150003,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mangabe,MG11115150004,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimamory,MG11115150005,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrandriana,MG11115150006,,,,Sabotsy Manjakavahoaka,MG11115150,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosibe,MG11115170001,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitsoa,MG11115170002,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarazaza,MG11115170003,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Est Mahatsinjo,MG11115170004,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Angodongodona,MG11115170005,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andriantsiazo,MG11115170006,,,,Anosibe Trimoloharano,MG11115170,Andramasina,MG11115,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampitatafika Vaovao,MG11117011001,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avaratetezana,MG11117011002,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodiafontsy,MG11117011003,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Atsimombohitra,MG11117011004,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Malaza,MG11117011005,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Faliarivo,MG11117011006,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankaditany,MG11117011007,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodizozoro,MG11117011008,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimangidy,MG11117011009,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soavimbahoaka,MG11117011010,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibary,MG11117011011,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohipamonjy,MG11117011012,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimahitsy,MG11117011013,,,,Ampitatafika,MG11117011,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antandrokomby,MG11117012001,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampefiloha,MG11117012002,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antokontanitsara,MG11117012003,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antananambony,MG11117012004,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambanimaso,MG11117012005,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivona,MG11117012006,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankazotoho,MG11117012007,,,,Anosizato Andrefana,MG11117012,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranonahoatra,MG11117030001,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Akany Sambatra,MG11117030002,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soamiampita,MG11117030003,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambanilalana,MG11117030004,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Akany Firaisana,MG11117030005,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambaniala,MG11117030006,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimamory,MG11117030007,,,,Andranonahoatra,MG11117030,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avaratsena,MG11117050001,,,,Ambohidrapeto,MG11117050,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Merimandroso,MG11117050002,,,,Ambohidrapeto,MG11117050,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidrapeto,MG11117050003,,,,Ambohidrapeto,MG11117050,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsahamasina,MG11117050004,,,,Ambohidrapeto,MG11117050,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanetibe,MG11117050005,,,,Ambohidrapeto,MG11117050,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Bemasoandro,MG11117070001,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodiamberivatry,MG11117070002,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanety,MG11117070003,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohijafy,MG11117070004,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosimasina,MG11117070005,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidahy,MG11117070006,,,,Bemasoandro,MG11117070,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Marobiby,MG11117090001,,,,Fiombonana,MG11117090,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosivita Boina,MG11117090002,,,,Fiombonana,MG11117090,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Vonelina,MG11117090003,,,,Fiombonana,MG11117090,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsahakely,MG11117090004,,,,Fiombonana,MG11117090,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranovaky,MG11117090005,,,,Fiombonana,MG11117090,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Itaosy,MG11117110001,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anjakaivo,MG11117110002,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarazaza,MG11117110003,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohiparaky,MG11117110004,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodifasika,MG11117110005,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avarabohitra,MG11117110006,,,,Itaosy,MG11117110,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anjanadrambony,MG11117130001,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amboatavo,MG11117130002,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanjona,MG11117130003,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimandroso,MG11117130004,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Loharanombato,MG11117130005,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina,MG11117130006,,,,Ambavahaditokana,MG11117130,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tanjombato Iraitsimivaky,MG11117150001,,,,Tanjombato,MG11117150,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankeniheny Miray Hina,MG11117150002,,,,Tanjombato,MG11117150,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimanatrika Mivoatra,MG11117150003,,,,Tanjombato,MG11117150,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andafiatsimo Mijoro,MG11117150004,,,,Tanjombato,MG11117150,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tongarivo Mandroso,MG11117150005,,,,Tanjombato,MG11117150,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andoharanofotsy,MG11117170001,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimanala,MG11117170002,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Belambanana,MG11117170003,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Volotara Firaisana,MG11117170004,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahabo,MG11117170005,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahalavolona,MG11117170006,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Morarano Firaisana,MG11117170007,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Iavoloha,MG11117170008,,,,Andoharanofotsy,MG11117170,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanetisoa,MG11117190001,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibahiny,MG11117190002,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivoanjo,MG11117190003,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ifarihy,MG11117190004,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadinandriana,MG11117190005,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsahasoa,MG11117190006,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadilalampotsy,MG11117190007,,,,Ankaraobato,MG11117190,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadivoribe,MG11117210001,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsararirinina,MG11117210002,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomanoina Lovasoa,MG11117210003,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Lailava Est,MG11117210004,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Lailava Ouest,MG11117210005,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soalandy,MG11117210006,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Beravina,MG11117210007,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimasimbola,MG11117210008,,,,Soalandy,MG11117210,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanetikely,MG11117230001,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampanaosoa,MG11117230002,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampefiloha,MG11117230003,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amboasary,MG11117230004,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antakiaka,MG11117230005,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitsitakatra,MG11117230006,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Lohanosy,MG11117230007,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antaboaka,MG11117230008,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manjaka,MG11117230009,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranofotsy,MG11117230010,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampanataovana,MG11117230011,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anjoma Fanamiana,MG11117230012,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampany,MG11117230013,,,,Antanetikely,MG11117230,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimahamanina,MG11117250001,,,,Alatsinainy Ambazaha,MG11117250,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anjanamanoro,MG11117250002,,,,Alatsinainy Ambazaha,MG11117250,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Morombato (Ambohijatovo),MG11117250003,,,,Alatsinainy Ambazaha,MG11117250,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soatsimeloka,MG11117250004,,,,Alatsinainy Ambazaha,MG11117250,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ivatobe,MG11117250005,,,,Alatsinainy Ambazaha,MG11117250,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampanefy,MG11117270001,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Behoririka,MG11117270002,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampandrotrarana,MG11117270003,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Isaingy,MG11117270004,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Malaho,MG11117270005,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitsoa,MG11117270006,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidronono,MG11117270007,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antalata,MG11117270008,,,,Ampanefy,MG11117270,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidavenona,MG11117290001,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivoanjo,MG11117290002,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimidasy,MG11117290003,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanimenakely,MG11117290004,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andravako,MG11117290005,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andohalafy,MG11117290006,,,,Ankadimanga,MG11117290,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tampontanana Fenoarivo,MG11117311001,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soavinimerina,MG11117311002,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohijafy,MG11117311003,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomilona,MG11117311004,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Madiomanana,MG11117311005,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampefiloha,MG11117311006,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohijatovo,MG11117311007,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarahonenana,MG11117311008,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambaniavaratra Ankadivory,MG11117311009,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andrefankady Ambonisaha,MG11117311010,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidrazana,MG11117311011,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Firavahana,MG11117311012,,,,Fenoarivo,MG11117311,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimasina,MG11117312001,,,,Alakamisy Fenoarivo,MG11117312,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivona,MG11117312002,,,,Alakamisy Fenoarivo,MG11117312,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadivory,MG11117312003,,,,Alakamisy Fenoarivo,MG11117312,Antananarivo Atsimondrano,MG11117,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
