#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:710:4:9354021,9354021,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354021,021,ZA9354021,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354022,9354022,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354022,022,ZA9354022,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354023,9354023,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354023,023,ZA9354023,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354024,9354024,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354024,024,ZA9354024,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354025,9354025,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354025,025,ZA9354025,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354026,9354026,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354026,026,ZA9354026,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354027,9354027,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354027,027,ZA9354027,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354028,9354028,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354028,028,ZA9354028,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354029,9354029,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354029,029,ZA9354029,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354030,9354030,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354030,030,ZA9354030,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354031,9354031,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354031,031,ZA9354031,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354032,9354032,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354032,032,ZA9354032,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354033,9354033,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354033,033,ZA9354033,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354034,9354034,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354034,034,ZA9354034,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354035,9354035,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354035,035,ZA9354035,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354036,9354036,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354036,036,ZA9354036,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354037,9354037,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354037,037,ZA9354037,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354038,9354038,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354038,038,ZA9354038,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354039,9354039,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354039,039,ZA9354039,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354040,9354040,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354040,040,ZA9354040,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354041,9354041,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354041,041,ZA9354041,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354042,9354042,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354042,042,ZA9354042,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354043,9354043,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354043,043,ZA9354043,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354044,9354044,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354044,044,ZA9354044,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9354045,9354045,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9354,1603:45:16:710:4:9354045,045,ZA9354045,,,,Polokwane,ZA9354,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355001,9355001,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355001,001,ZA9355001,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355002,9355002,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355002,002,ZA9355002,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355003,9355003,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355003,003,ZA9355003,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355004,9355004,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355004,004,ZA9355004,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355005,9355005,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355005,005,ZA9355005,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355006,9355006,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355006,006,ZA9355006,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355007,9355007,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355007,007,ZA9355007,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355008,9355008,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355008,008,ZA9355008,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355009,9355009,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355009,009,ZA9355009,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355010,9355010,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355010,010,ZA9355010,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355011,9355011,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355011,011,ZA9355011,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355012,9355012,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355012,012,ZA9355012,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355013,9355013,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355013,013,ZA9355013,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355014,9355014,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355014,014,ZA9355014,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355015,9355015,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355015,015,ZA9355015,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355016,9355016,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355016,016,ZA9355016,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355017,9355017,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355017,017,ZA9355017,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355018,9355018,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355018,018,ZA9355018,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355019,9355019,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355019,019,ZA9355019,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355020,9355020,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355020,020,ZA9355020,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355021,9355021,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355021,021,ZA9355021,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355022,9355022,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355022,022,ZA9355022,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355023,9355023,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355023,023,ZA9355023,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355024,9355024,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355024,024,ZA9355024,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355025,9355025,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355025,025,ZA9355025,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355026,9355026,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355026,026,ZA9355026,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355027,9355027,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355027,027,ZA9355027,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355028,9355028,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355028,028,ZA9355028,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355029,9355029,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355029,029,ZA9355029,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9355030,9355030,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:935,1603:45:16:710:3:9355,1603:45:16:710:4:9355030,030,ZA9355030,,,,Lepele-Nkumpi,ZA9355,Capricorn,ZA935,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361001,9361001,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361001,001,ZA9361001,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361002,9361002,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361002,002,ZA9361002,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361003,9361003,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361003,003,ZA9361003,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361004,9361004,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361004,004,ZA9361004,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361005,9361005,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361005,005,ZA9361005,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361006,9361006,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361006,006,ZA9361006,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361007,9361007,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361007,007,ZA9361007,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361008,9361008,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361008,008,ZA9361008,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361009,9361009,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361009,009,ZA9361009,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361010,9361010,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361010,010,ZA9361010,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361011,9361011,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361011,011,ZA9361011,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9361012,9361012,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9361,1603:45:16:710:4:9361012,012,ZA9361012,,,,Thabazimbi,ZA9361,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362001,9362001,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362001,001,ZA9362001,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362002,9362002,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362002,002,ZA9362002,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362003,9362003,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362003,003,ZA9362003,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362004,9362004,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362004,004,ZA9362004,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362005,9362005,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362005,005,ZA9362005,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362006,9362006,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362006,006,ZA9362006,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362007,9362007,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362007,007,ZA9362007,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362008,9362008,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362008,008,ZA9362008,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362009,9362009,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362009,009,ZA9362009,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362010,9362010,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362010,010,ZA9362010,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362011,9362011,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362011,011,ZA9362011,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362012,9362012,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362012,012,ZA9362012,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9362013,9362013,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9362,1603:45:16:710:4:9362013,013,ZA9362013,,,,Lephalale,ZA9362,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9366001,9366001,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9366,1603:45:16:710:4:9366001,001,ZA9366001,,,,Bela-Bela,ZA9366,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:9366002,9366002,1603:45:16:710:0,1603:45:16:710:1:9,1603:45:16:710:2:936,1603:45:16:710:3:9366,1603:45:16:710:4:9366002,002,ZA9366002,,,,Bela-Bela,ZA9366,Waterberg,ZA936,Limpopo,ZA9,South Africa,ZA,2018-12-27,2020-11-12,
